Date,Open,High,Low,Close,Adj Close,Volume,stock
2012-06-28,66.709999,67.0,66.440002,66.940002,48.610962,12110900,JNJ
2012-06-29,67.300003,67.699997,67.209999,67.559998,49.06118,18286000,JNJ
2012-07-02,67.419998,68.0,67.339996,68.0,49.380714,12552700,JNJ
2012-07-03,67.959999,68.120003,67.720001,68.040001,49.409767,8902400,JNJ
2012-07-05,67.919998,68.150002,67.779999,67.779999,49.220959,11857800,JNJ
2012-07-06,67.510002,67.879997,67.360001,67.639999,49.119297,9758000,JNJ
2012-07-09,67.739998,67.959999,67.629997,67.779999,49.220959,12485900,JNJ
2012-07-10,67.970001,68.099998,67.739998,67.879997,49.293575,12851800,JNJ
2012-07-11,68.029999,68.110001,67.720001,67.900002,49.308094,12026100,JNJ
2012-07-12,67.620003,68.120003,67.440002,67.709999,49.170116,16484200,JNJ
2012-07-13,67.790001,68.739998,67.730003,68.610001,49.823681,13238800,JNJ
2012-07-16,68.470001,68.720001,68.360001,68.449997,49.707508,12921500,JNJ
2012-07-17,67.839996,69.18,67.610001,69.0,50.106903,24201900,JNJ
2012-07-18,68.739998,69.459999,68.660004,69.370003,50.375587,15616200,JNJ
2012-07-19,69.25,69.699997,68.980003,69.529999,50.491772,13499500,JNJ
2012-07-20,69.349998,69.360001,68.349998,68.629997,49.838215,13964600,JNJ
2012-07-23,68.139999,68.309998,67.650002,68.110001,49.460602,11771400,JNJ
2012-07-24,68.099998,68.25,67.0,67.349998,48.908684,12145700,JNJ
2012-07-25,67.669998,68.019997,67.389999,67.529999,49.039391,9882200,JNJ
2012-07-26,68.300003,68.980003,68.209999,68.739998,49.918095,16477200,JNJ
2012-07-27,68.949997,69.68,68.889999,69.519997,50.48452,14015900,JNJ
2012-07-30,69.370003,69.650002,69.160004,69.449997,50.433674,8379500,JNJ
2012-07-31,69.25,69.559998,69.099998,69.220001,50.266666,10313900,JNJ
2012-08-01,69.480003,69.75,69.25,69.379997,50.382858,11681700,JNJ
2012-08-02,68.809998,68.980003,68.019997,68.449997,49.707508,13536000,JNJ
2012-08-03,68.980003,69.32,68.889999,69.120003,50.194046,10898800,JNJ
2012-08-06,69.18,69.339996,68.779999,68.839996,49.990711,8723200,JNJ
2012-08-07,68.809998,68.940002,68.209999,68.290001,49.591309,11268400,JNJ
2012-08-08,68.290001,68.559998,68.220001,68.349998,49.634888,6573100,JNJ
2012-08-09,68.330002,68.650002,68.169998,68.32,49.613102,7764200,JNJ
2012-08-10,68.120003,68.709999,68.120003,68.639999,49.845474,7645000,JNJ
2012-08-13,68.389999,68.550003,68.169998,68.459999,49.71476,7199200,JNJ
2012-08-14,68.739998,68.75,68.5,68.639999,49.845474,8217800,JNJ
2012-08-15,68.510002,68.839996,68.300003,68.349998,49.634888,9349100,JNJ
2012-08-16,68.440002,68.449997,68.019997,68.199997,49.525951,13518500,JNJ
2012-08-17,68.120003,68.18,67.510002,67.800003,49.235485,11999500,JNJ
2012-08-20,67.800003,67.839996,67.669998,67.699997,49.162853,12645200,JNJ
2012-08-21,67.690002,68.25,67.620003,67.779999,49.220959,9544900,JNJ
2012-08-22,67.629997,67.93,67.529999,67.75,49.199177,8230900,JNJ
2012-08-23,67.800003,67.949997,67.559998,67.739998,49.191906,9062700,JNJ
2012-08-24,67.220001,67.839996,67.150002,67.599998,49.536316,11297500,JNJ
2012-08-27,67.540001,67.959999,67.480003,67.489998,49.455704,8761000,JNJ
2012-08-28,67.309998,67.699997,67.220001,67.510002,49.470375,6750800,JNJ
2012-08-29,67.279999,67.830002,67.059998,67.370003,49.367775,9609500,JNJ
2012-08-30,67.230003,67.410004,66.849998,67.209999,49.250523,9672700,JNJ
2012-08-31,67.449997,67.900002,67.160004,67.43,49.411758,10151800,JNJ
2012-09-04,67.489998,67.540001,66.970001,67.260002,49.28717,8402700,JNJ
2012-09-05,67.440002,67.870003,67.139999,67.269997,49.294491,9266000,JNJ
2012-09-06,67.709999,68.220001,67.589996,67.839996,49.712162,13075500,JNJ
2012-09-07,67.970001,68.010002,67.519997,67.879997,49.741493,8403300,JNJ
2012-09-10,67.989998,68.470001,67.830002,68.18,49.961327,11441300,JNJ
2012-09-11,68.360001,68.550003,68.18,68.199997,49.975983,8821700,JNJ
2012-09-12,68.370003,68.459999,68.029999,68.150002,49.93935,8230700,JNJ
2012-09-13,68.010002,69.169998,68.0,68.989998,50.554886,13006300,JNJ
2012-09-14,68.910004,68.910004,68.080002,68.470001,50.173836,13024000,JNJ
2012-09-17,68.489998,68.699997,68.0,68.25,50.012615,11584100,JNJ
2012-09-18,68.080002,68.669998,68.07,68.550003,50.232464,8063100,JNJ
2012-09-19,68.75,68.919998,68.599998,68.599998,50.269096,9911300,JNJ
2012-09-20,68.410004,68.989998,68.330002,68.900002,50.488926,8704000,JNJ
2012-09-21,69.050003,69.360001,68.839996,69.059998,50.606194,19064400,JNJ
2012-09-24,68.879997,69.199997,68.809998,69.0,50.562214,9082100,JNJ
2012-09-25,69.010002,69.639999,69.010002,69.32,50.796711,11625400,JNJ
2012-09-26,69.5,69.5,68.959999,69.0,50.562214,9971900,JNJ
2012-09-27,69.089996,69.349998,68.889999,69.010002,50.569546,8253200,JNJ
2012-09-28,68.769997,69.040001,68.5,68.910004,50.496262,10293200,JNJ
2012-10-01,68.919998,69.449997,68.919998,69.129997,50.657475,9647200,JNJ
2012-10-02,69.120003,69.279999,68.639999,68.959999,50.532909,10062700,JNJ
2012-10-03,69.190002,69.32,68.730003,69.0,50.562214,8557900,JNJ
2012-10-04,69.099998,69.5,69.010002,69.269997,50.760086,9395900,JNJ
2012-10-05,69.459999,69.739998,69.32,69.650002,51.038525,9429900,JNJ
2012-10-08,69.599998,69.650002,69.169998,69.440002,50.884636,6444600,JNJ
2012-10-09,68.620003,68.970001,68.099998,68.410004,50.12989,15365900,JNJ
2012-10-10,68.379997,68.489998,67.980003,68.220001,49.990654,10710100,JNJ
2012-10-11,68.209999,68.300003,67.860001,67.970001,49.807446,9505500,JNJ
2012-10-12,68.18,68.510002,67.800003,67.970001,49.807446,8685500,JNJ
2012-10-15,68.18,68.989998,68.07,68.599998,50.269096,14868000,JNJ
2012-10-16,69.300003,69.800003,69.019997,69.550003,50.96524,13688800,JNJ
2012-10-17,69.730003,71.18,69.550003,71.0,52.02779,26522700,JNJ
2012-10-18,70.870003,72.739998,70.82,72.519997,53.141605,33591100,JNJ
2012-10-19,72.110001,72.239998,71.730003,71.860001,52.657986,18391000,JNJ
2012-10-22,71.790001,72.290001,71.330002,71.779999,52.599361,14033400,JNJ
2012-10-23,71.169998,71.529999,70.529999,70.889999,51.947178,11086000,JNJ
2012-10-24,70.989998,71.199997,70.669998,70.739998,51.837261,8572000,JNJ
2012-10-25,71.010002,71.559998,70.989998,71.139999,52.13039,9672700,JNJ
2012-10-26,71.0,71.32,70.559998,70.900002,51.954521,8965200,JNJ
2012-10-31,71.110001,71.25,70.480003,70.82,51.895889,9950600,JNJ
2012-11-01,71.099998,71.900002,70.830002,71.5,52.394173,11226000,JNJ
2012-11-02,71.699997,71.699997,70.830002,70.900002,51.954521,7946700,JNJ
2012-11-05,70.860001,71.0,70.470001,70.790001,51.873917,6874500,JNJ
2012-11-06,71.0,71.620003,70.889999,71.010002,52.035122,7927500,JNJ
2012-11-07,70.690002,70.989998,69.699997,70.339996,51.544147,12719700,JNJ
2012-11-08,70.150002,70.419998,69.650002,69.650002,51.038525,12652100,JNJ
2012-11-09,69.559998,70.260002,69.43,69.870003,51.199745,10511700,JNJ
2012-11-12,69.790001,70.050003,69.309998,69.68,51.060509,9761000,JNJ
2012-11-13,69.519997,70.110001,69.400002,69.510002,50.935944,8244500,JNJ
2012-11-14,69.629997,69.760002,69.029999,69.269997,50.760086,10470700,JNJ
2012-11-15,68.989998,69.199997,68.720001,69.07,50.613518,11803600,JNJ
2012-11-16,68.870003,69.269997,68.510002,69.190002,50.70145,14272300,JNJ
2012-11-19,69.540001,69.809998,69.040001,69.25,50.745411,12337400,JNJ
2012-11-20,69.260002,69.709999,69.139999,69.669998,51.053192,9859500,JNJ
2012-11-21,69.629997,69.879997,69.449997,69.589996,50.994576,7639900,JNJ
2012-11-23,69.080002,69.559998,68.949997,69.559998,51.423336,5450100,JNJ
2012-11-26,69.120003,69.5,68.82,69.089996,51.075874,9884800,JNJ
2012-11-27,69.010002,69.150002,68.730003,68.809998,50.868885,8763200,JNJ
2012-11-28,68.709999,69.379997,68.599998,69.290001,51.22374,9983200,JNJ
2012-11-29,69.470001,69.559998,69.050003,69.220001,51.172001,9853400,JNJ
2012-11-30,69.389999,69.919998,69.18,69.730003,51.549,13480700,JNJ
2012-12-03,69.800003,69.919998,69.360001,69.650002,51.489872,9928900,JNJ
2012-12-04,69.580002,70.489998,69.449997,69.860001,51.645107,14278100,JNJ
2012-12-05,69.93,70.290001,69.580002,69.970001,51.726444,11037100,JNJ
2012-12-06,70.339996,70.339996,69.800003,70.050003,51.785572,9459200,JNJ
2012-12-07,70.040001,70.519997,69.860001,70.449997,52.081291,10021300,JNJ
2012-12-10,70.260002,70.800003,70.260002,70.599998,52.192154,9700300,JNJ
2012-12-11,70.93,71.620003,70.75,71.099998,52.56181,14933700,JNJ
2012-12-12,71.209999,71.370003,70.849998,70.959999,52.458309,11783300,JNJ
2012-12-13,70.900002,71.0,70.620003,70.75,52.30307,8838900,JNJ
2012-12-14,70.620003,70.860001,70.489998,70.690002,52.258698,10263600,JNJ
2012-12-17,70.839996,71.18,70.779999,70.940002,52.443527,14317200,JNJ
2012-12-18,71.059998,71.099998,70.5,70.949997,52.450909,16352400,JNJ
2012-12-19,70.910004,71.309998,70.629997,70.629997,52.214344,11865600,JNJ
2012-12-20,70.739998,70.900002,70.489998,70.75,52.30307,11775800,JNJ
2012-12-21,70.559998,70.75,70.059998,70.269997,51.948196,22142300,JNJ
2012-12-24,70.32,70.400002,69.940002,70.019997,51.763405,5006500,JNJ
2012-12-26,69.949997,70.360001,69.879997,70.169998,51.874287,7737300,JNJ
2012-12-27,70.129997,70.400002,69.800003,70.089996,51.815147,10700400,JNJ
2012-12-28,69.839996,70.07,69.419998,69.480003,51.364204,9691100,JNJ
2012-12-31,69.239998,70.110001,69.18,70.099998,51.822548,12770000,JNJ
2013-01-02,71.019997,71.019997,70.300003,70.839996,52.369587,12874200,JNJ
2013-01-03,70.980003,71.0,70.449997,70.739998,52.295673,9598300,JNJ
2013-01-04,71.239998,71.730003,71.010002,71.550003,52.894478,11631800,JNJ
2013-01-07,71.5,71.529999,71.190002,71.400002,52.783592,7548800,JNJ
2013-01-08,71.309998,71.650002,71.25,71.410004,52.790966,9825300,JNJ
2013-01-09,71.639999,71.849998,71.5,71.730003,53.027534,7672800,JNJ
2013-01-10,71.809998,72.379997,71.739998,72.190002,53.367603,11888500,JNJ
2013-01-11,72.190002,72.580002,72.160004,72.349998,53.48587,7766700,JNJ
2013-01-14,72.599998,72.790001,72.370003,72.559998,53.641129,7386000,JNJ
2013-01-15,72.25,72.440002,72.0,72.370003,53.500671,7795100,JNJ
2013-01-16,72.260002,72.82,72.25,72.580002,53.655922,8779900,JNJ
2013-01-17,72.879997,73.010002,72.370003,72.900002,53.892479,10570100,JNJ
2013-01-18,72.900002,73.230003,72.790001,73.230003,54.136452,13558600,JNJ
2013-01-22,72.919998,73.209999,72.419998,72.690002,53.737232,11469800,JNJ
2013-01-23,72.519997,72.910004,72.470001,72.849998,53.855522,10155100,JNJ
2013-01-24,72.959999,73.230003,72.839996,73.099998,54.040314,9369700,JNJ
2013-01-25,73.129997,73.93,73.059998,73.919998,54.646523,10421500,JNJ
2013-01-28,73.959999,74.0,73.43,73.620003,54.424763,9420900,JNJ
2013-01-29,73.669998,74.620003,73.639999,74.410004,55.008778,12386500,JNJ
2013-01-30,74.449997,74.800003,74.010002,74.089996,54.772209,9245500,JNJ
2013-01-31,74.080002,74.360001,73.779999,73.919998,54.646523,10448700,JNJ
2013-02-01,74.139999,74.419998,74.080002,74.18,54.838749,10016300,JNJ
2013-02-04,73.559998,74.25,73.559998,74.110001,54.786983,9200700,JNJ
2013-02-05,74.489998,74.82,74.470001,74.660004,55.193592,10230800,JNJ
2013-02-06,74.57,75.389999,74.519997,75.389999,55.73325,12084000,JNJ
2013-02-07,74.82,75.199997,74.68,75.059998,55.489281,9798200,JNJ
2013-02-08,75.169998,75.610001,74.730003,75.480003,55.79977,8153300,JNJ
2013-02-11,75.279999,75.5,75.050003,75.410004,55.748028,5697100,JNJ
2013-02-12,75.419998,75.860001,75.419998,75.800003,56.036354,7598900,JNJ
2013-02-13,75.790001,75.870003,75.370003,75.660004,55.932865,8014800,JNJ
2013-02-14,75.5,76.089996,75.379997,75.809998,56.043732,9681800,JNJ
2013-02-15,75.720001,76.160004,75.510002,76.160004,56.30249,10528400,JNJ
2013-02-19,76.029999,77.0,75.959999,76.959999,56.893898,9747400,JNJ
2013-02-20,76.790001,76.970001,76.540001,76.650002,56.664715,7857500,JNJ
2013-02-21,76.470001,77.019997,76.379997,76.870003,56.827366,9465700,JNJ
2013-02-22,76.389999,76.489998,75.970001,76.25,56.819927,8571500,JNJ
2013-02-25,76.470001,76.660004,75.57,75.57,56.313202,10603300,JNJ
2013-02-26,75.879997,76.339996,75.5,75.75,56.447334,10742100,JNJ
2013-02-27,75.68,76.449997,75.599998,76.32,56.872063,8180300,JNJ
2013-02-28,76.230003,76.489998,76.110001,76.110001,56.715595,11806300,JNJ
2013-03-01,75.790001,76.769997,75.730003,76.699997,57.155239,9528300,JNJ
2013-03-04,76.730003,77.279999,76.730003,77.199997,57.527843,12628000,JNJ
2013-03-05,77.559998,77.709999,77.440002,77.660004,57.870617,9399400,JNJ
2013-03-06,77.690002,77.739998,77.220001,77.389999,57.669437,8535200,JNJ
2013-03-07,77.620003,77.959999,77.589996,77.75,57.937683,7996500,JNJ
2013-03-08,77.839996,78.220001,77.699997,78.190002,58.265564,8554100,JNJ
2013-03-11,77.919998,78.519997,77.839996,78.440002,58.451851,8807600,JNJ
2013-03-12,78.5,78.690002,78.209999,78.559998,58.541286,8790500,JNJ
2013-03-13,78.519997,78.669998,78.199997,78.550003,58.533836,7983400,JNJ
2013-03-14,78.669998,79.099998,78.489998,79.099998,58.943676,10130400,JNJ
2013-03-15,78.620003,79.239998,78.620003,79.190002,59.010738,18296500,JNJ
2013-03-18,78.720001,79.190002,78.699997,78.809998,58.727573,8005400,JNJ
2013-03-19,78.980003,79.089996,78.5,78.860001,58.764832,7095800,JNJ
2013-03-20,79.18,79.610001,79.169998,79.449997,59.204491,8000800,JNJ
2013-03-21,79.120003,79.5,78.769997,79.010002,58.876614,8436300,JNJ
2013-03-22,79.110001,79.739998,79.019997,79.739998,59.420589,6873100,JNJ
2013-03-25,79.830002,79.940002,79.470001,79.68,59.375874,9616600,JNJ
2013-03-26,79.93,80.879997,79.849998,80.849998,60.247746,12682900,JNJ
2013-03-27,80.559998,81.349998,80.269997,81.269997,60.560699,10703400,JNJ
2013-03-28,81.370003,81.589996,80.949997,81.529999,60.754467,11332100,JNJ
2013-04-01,81.389999,81.959999,81.279999,81.93,61.052532,7376800,JNJ
2013-04-02,82.0,82.690002,81.900002,82.690002,61.618881,10342200,JNJ
2013-04-03,82.739998,82.949997,81.57,82.07,61.156868,12254000,JNJ
2013-04-04,82.199997,82.720001,81.93,82.410004,61.410225,10303000,JNJ
2013-04-05,81.790001,82.110001,81.620003,82.040001,61.13451,8581400,JNJ
2013-04-08,81.269997,81.389999,80.309998,81.110001,60.441479,15828500,JNJ
2013-04-09,81.260002,81.75,81.239998,81.519997,60.746986,9111000,JNJ
2013-04-10,81.830002,82.199997,81.739998,82.019997,61.119591,7583200,JNJ
2013-04-11,82.139999,82.959999,82.080002,82.32,61.343151,9882700,JNJ
2013-04-12,82.25,82.739998,82.169998,82.739998,61.656162,6987000,JNJ
2013-04-15,82.720001,83.089996,81.709999,81.709999,60.888611,12385800,JNJ
2013-04-16,82.330002,83.540001,82.07,83.440002,62.177757,12620000,JNJ
2013-04-17,83.360001,84.43,83.290001,83.900002,62.520546,13693300,JNJ
2013-04-18,83.959999,84.300003,83.029999,83.18,61.983986,9921500,JNJ
2013-04-19,83.510002,84.57,83.470001,84.489998,62.96019,10787600,JNJ
2013-04-22,84.589996,84.93,84.199997,84.830002,63.213558,6989900,JNJ
2013-04-23,84.989998,85.68,84.0,85.449997,63.675556,8982100,JNJ
2013-04-24,85.68,85.739998,84.279999,84.389999,62.885685,9480600,JNJ
2013-04-25,84.540001,85.440002,84.339996,85.220001,63.504162,8689400,JNJ
2013-04-26,85.300003,85.489998,84.809998,85.120003,63.429653,6784700,JNJ
2013-04-29,85.019997,85.889999,84.910004,85.580002,63.772438,8038000,JNJ
2013-04-30,85.389999,85.699997,84.889999,85.230003,63.511608,12099600,JNJ
2013-05-01,84.5,85.129997,83.879997,84.230003,62.766457,12312100,JNJ
2013-05-02,84.440002,85.209999,84.169998,85.160004,63.459484,8668900,JNJ
2013-05-03,85.580002,85.989998,85.449997,85.75,63.899128,9213800,JNJ
2013-05-06,85.779999,85.779999,84.550003,84.68,63.101761,8815600,JNJ
2013-05-07,84.870003,85.57,84.629997,85.529999,63.735172,9061800,JNJ
2013-05-08,85.480003,85.599998,84.93,85.459999,63.683002,8044600,JNJ
2013-05-09,85.449997,85.690002,84.959999,85.150002,63.452038,8342000,JNJ
2013-05-10,85.290001,85.760002,85.18,85.760002,63.906578,7594800,JNJ
2013-05-13,85.559998,86.07,85.440002,85.849998,63.973621,6631500,JNJ
2013-05-14,85.760002,87.080002,85.760002,86.970001,64.80822,10360700,JNJ
2013-05-15,86.940002,87.879997,86.940002,87.639999,65.307503,13444400,JNJ
2013-05-16,87.330002,87.769997,87.059998,87.449997,65.165916,9441900,JNJ
2013-05-17,87.470001,88.199997,87.410004,88.089996,65.64286,11437700,JNJ
2013-05-20,88.099998,88.199997,87.809998,88.010002,65.583229,7235800,JNJ
2013-05-21,87.940002,88.639999,87.790001,88.589996,66.015427,10099600,JNJ
2013-05-22,88.699997,89.989998,88.199997,88.459999,65.918533,13825900,JNJ
2013-05-23,87.110001,87.970001,87.0,87.209999,65.475586,14446900,JNJ
2013-05-24,86.800003,87.029999,86.489998,86.82,65.18277,10390100,JNJ
2013-05-28,87.540001,88.290001,87.269997,87.610001,65.775909,8380200,JNJ
2013-05-29,87.080002,87.160004,85.139999,85.650002,64.304382,11872100,JNJ
2013-05-30,85.709999,86.309998,85.68,85.989998,64.559616,7801200,JNJ
2013-05-31,85.68,85.989998,84.18,84.18,63.200726,13302700,JNJ
2013-06-03,84.279999,84.709999,83.370003,84.709999,63.598644,11768500,JNJ
2013-06-04,84.720001,85.029999,83.559998,84.099998,63.140652,9972000,JNJ
2013-06-05,83.910004,85.0,83.480003,83.68,62.825352,9839100,JNJ
2013-06-06,83.589996,84.459999,82.650002,84.459999,63.410957,10671000,JNJ
2013-06-07,84.959999,85.18,84.400002,84.910004,63.748772,8907700,JNJ
2013-06-10,85.010002,85.709999,84.730003,85.139999,63.921482,8477100,JNJ
2013-06-11,84.760002,85.019997,84.129997,84.690002,63.583626,8967000,JNJ
2013-06-12,85.18,85.5,83.699997,83.739998,62.870388,8413200,JNJ
2013-06-13,83.599998,84.959999,83.080002,84.910004,63.748772,8570000,JNJ
2013-06-14,84.709999,85.480003,84.660004,84.910004,63.748772,6357100,JNJ
2013-06-17,85.370003,86.400002,84.980003,85.629997,64.289352,8429100,JNJ
2013-06-18,85.75,86.440002,85.629997,86.360001,64.837425,7233600,JNJ
2013-06-19,86.43,86.5,84.800003,84.860001,63.711262,8288400,JNJ
2013-06-20,84.209999,84.449997,82.120003,82.620003,62.029533,15172600,JNJ
2013-06-21,83.0,84.32,82.5,83.199997,62.464954,20715800,JNJ
2013-06-24,82.919998,85.309998,82.809998,84.610001,63.523571,14777500,JNJ
2013-06-25,85.160004,85.589996,84.540001,85.349998,64.079147,11239400,JNJ
2013-06-26,85.949997,87.32,85.940002,86.989998,65.31041,11966500,JNJ
2013-06-27,87.529999,87.82,86.489998,86.709999,65.100189,8890300,JNJ
2013-06-28,86.720001,87.379997,85.849998,85.860001,64.462029,11896300,JNJ
2013-07-01,85.720001,87.639999,85.5,86.629997,65.040123,9905200,JNJ
2013-07-02,86.650002,87.199997,86.209999,86.57,64.99511,8572100,JNJ
2013-07-03,86.540001,87.040001,86.099998,86.779999,65.152718,3599900,JNJ
2013-07-05,87.580002,87.879997,86.919998,87.870003,65.9711,5403600,JNJ
2013-07-08,88.089996,88.989998,87.970001,88.589996,66.511681,12051400,JNJ
2013-07-09,88.650002,89.080002,88.360001,88.879997,66.729401,9348600,JNJ
2013-07-10,88.879997,89.480003,88.809998,89.239998,66.999702,7067100,JNJ
2013-07-11,89.809998,89.93,89.0,89.669998,67.322517,8941300,JNJ
2013-07-12,89.690002,89.989998,89.379997,89.989998,67.562775,7590600,JNJ
2013-07-15,89.910004,90.809998,89.760002,90.400002,67.870598,13343200,JNJ
2013-07-16,91.040001,91.660004,90.129997,90.400002,67.870598,11409200,JNJ
2013-07-17,90.580002,90.970001,89.879997,90.129997,67.66787,12832200,JNJ
2013-07-18,90.330002,90.949997,90.059998,90.169998,67.697914,8329300,JNJ
2013-07-19,90.239998,92.269997,90.050003,92.230003,69.244522,12506300,JNJ
2013-07-22,92.080002,92.559998,91.610001,92.279999,69.282051,9916200,JNJ
2013-07-23,92.389999,92.860001,92.110001,92.419998,69.387184,8467700,JNJ
2013-07-24,92.650002,92.660004,91.75,92.360001,69.342125,6846300,JNJ
2013-07-25,92.0,92.75,91.75,92.57,69.499771,7368000,JNJ
2013-07-26,92.32,92.93,91.650002,92.830002,69.694992,8663700,JNJ
2013-07-29,92.629997,93.389999,92.610001,93.209999,69.980263,7925000,JNJ
2013-07-30,93.470001,93.970001,93.019997,93.169998,69.950233,8863000,JNJ
2013-07-31,93.230003,94.419998,93.190002,93.5,70.198013,11365700,JNJ
2013-08-01,94.160004,94.400002,93.699997,93.769997,70.400703,11098600,JNJ
2013-08-02,93.559998,94.389999,93.449997,94.389999,70.866188,8503100,JNJ
2013-08-05,94.050003,94.300003,93.43,93.800003,70.423225,7192400,JNJ
2013-08-06,93.879997,93.940002,93.5,93.809998,70.430733,6415000,JNJ
2013-08-07,93.599998,94.029999,93.470001,93.660004,70.31813,9056900,JNJ
2013-08-08,94.269997,94.370003,92.709999,93.339996,70.077881,11090000,JNJ
2013-08-09,93.389999,93.389999,91.779999,92.360001,69.342125,12135800,JNJ
2013-08-12,92.080002,92.769997,91.75,92.0,69.071846,11012300,JNJ
2013-08-13,91.889999,93.349998,91.760002,93.010002,69.830139,10099800,JNJ
2013-08-14,92.790001,92.949997,90.510002,90.699997,68.09584,12716800,JNJ
2013-08-15,90.32,90.410004,89.089996,89.550003,67.23243,12010700,JNJ
2013-08-16,89.129997,89.800003,88.769997,89.370003,67.097282,14100700,JNJ
2013-08-19,89.470001,91.25,89.349998,90.449997,67.908134,8687000,JNJ
2013-08-20,90.550003,91.650002,89.730003,89.730003,67.367569,8559200,JNJ
2013-08-21,89.470001,89.629997,88.68,88.800003,66.669342,7940700,JNJ
2013-08-22,88.760002,89.029999,88.120003,88.260002,66.263931,7191900,JNJ
2013-08-23,87.93,88.440002,87.209999,88.410004,66.876625,7714900,JNJ
2013-08-26,88.360001,88.480003,87.389999,87.529999,66.210953,6724500,JNJ
2013-08-27,86.970001,87.080002,85.959999,86.169998,65.182236,9941200,JNJ
2013-08-28,86.360001,86.910004,85.879997,86.529999,65.454529,8829200,JNJ
2013-08-29,86.410004,87.139999,85.989998,86.57,65.48481,5768800,JNJ
2013-08-30,86.779999,86.779999,85.849998,86.410004,65.363747,7471300,JNJ
2013-09-03,86.889999,87.300003,86.029999,86.419998,65.371323,7590500,JNJ
2013-09-04,86.459999,87.25,86.25,86.900002,65.734421,8458800,JNJ
2013-09-05,87.0,87.169998,86.620003,87.040001,65.840309,5647900,JNJ
2013-09-06,87.220001,87.919998,86.0,87.160004,65.931076,10034900,JNJ
2013-09-09,87.389999,87.599998,87.010002,87.559998,66.23365,6819700,JNJ
2013-09-10,88.139999,88.580002,87.849998,88.529999,66.967377,8658700,JNJ
2013-09-11,88.629997,89.269997,88.139999,89.230003,67.496925,8098100,JNJ
2013-09-12,89.300003,89.57,88.879997,89.010002,67.330482,7938500,JNJ
2013-09-13,89.129997,89.25,88.199997,88.57,66.997681,7738600,JNJ
2013-09-16,89.43,89.57,88.830002,89.029999,67.345612,7563700,JNJ
2013-09-17,89.050003,89.220001,88.580002,89.059998,67.368301,6291100,JNJ
2013-09-18,88.910004,89.910004,88.300003,89.910004,68.011292,10115500,JNJ
2013-09-19,90.050003,90.199997,89.790001,90.07,68.132317,6721000,JNJ
2013-09-20,90.199997,90.720001,89.68,89.68,67.837296,14708600,JNJ
2013-09-23,89.43,89.75,88.809998,89.089996,67.391006,7376200,JNJ
2013-09-24,89.019997,89.199997,88.150002,88.220001,66.732903,7797500,JNJ
2013-09-25,88.419998,88.470001,87.07,87.080002,65.870567,7493200,JNJ
2013-09-26,87.279999,87.699997,86.720001,87.07,65.862984,6400600,JNJ
2013-09-27,86.809998,86.940002,86.440002,86.730003,65.605812,5461100,JNJ
2013-09-30,86.330002,86.949997,86.150002,86.690002,65.575554,7962300,JNJ
2013-10-01,86.589996,87.489998,86.260002,87.470001,66.165565,6318700,JNJ
2013-10-02,87.129997,87.290001,86.440002,87.290001,66.029427,6383400,JNJ
2013-10-03,87.190002,87.400002,86.279999,86.580002,65.492332,7724600,JNJ
2013-10-04,86.82,87.419998,86.559998,87.309998,66.044556,6050000,JNJ
